"idgames","critic_score","global_sales"
3435,88.0,0.43
3482,88.0,0.42
3505,88.0,0.42
3772,88.0,0.38
4064,88.0,0.33
4124,88.0,0.33
4188,88.0,0.32
4404,88.0,0.29
4768,88.0,0.26
4841,88.0,0.25
4911,88.0,0.25
4954,88.0,0.24
4957,88.0,0.24
5064,88.0,0.23
5073,88.0,0.23
5169,88.0,0.22
5221,88.0,0.22
5352,88.0,0.21
6298,88.0,0.15
6438,88.0,0.14
6542,88.0,0.14
6652,88.0,0.13
6916,88.0,0.12
7109,88.0,0.11
7472,88.0,0.1
7491,88.0,0.1
7770,88.0,0.08
8248,88.0,0.07
8596,88.0,0.06
8909,88.0,0.05
9004,88.0,0.04
9438,88.0,0.03
9542,88.0,0.03
10305,88.0,0.01
6,89.0,29.8
48,89.0,11.66
151,89.0,5.82
153,89.0,5.74
186,89.0,5.21
202,89.0,5.07
265,89.0,4.27
302,89.0,3.97
371,89.0,3.51
376,89.0,3.49
433,89.0,3.17
434,89.0,3.17
459,89.0,3.05
533,89.0,2.79
536,89.0,2.78
538,89.0,2.78
556,89.0,2.7
573,89.0,2.65
677,89.0,2.34
782,89.0,2.11
795,89.0,2.09
817,89.0,2.06
842,89.0,2.03
845,89.0,2.02
851,89.0,2.01
963,89.0,1.82
974,89.0,1.8
1026,89.0,1.71
1073,89.0,1.65
1086,89.0,1.63
1087,89.0,1.63
1144,89.0,1.55
1157,89.0,1.53
1238,89.0,1.42
1240,89.0,1.42
1256,89.0,1.4
1277,89.0,1.37
1280,89.0,1.37
1343,89.0,1.3
1370,89.0,1.28
1440,89.0,1.22
1441,89.0,1.22
1472,89.0,1.19
1635,89.0,1.06
1638,89.0,1.06
1658,89.0,1.05
1748,89.0,0.99
1777,89.0,0.97
1857,89.0,0.93
2034,89.0,0.84
2200,89.0,0.75
2310,89.0,0.71
2333,89.0,0.7
2344,89.0,0.7
2365,89.0,0.69
2387,89.0,0.68
2390,89.0,0.68
2409,89.0,0.67
2470,89.0,0.65
2478,89.0,0.65
2545,89.0,0.63
2550,89.0,0.63
2567,89.0,0.62
2625,89.0,0.61
2714,89.0,0.58
2750,89.0,0.57
2909,89.0,0.54
2948,89.0,0.53
2988,89.0,0.52
3103,89.0,0.5
3303,89.0,0.46
3318,89.0,0.45
3371,89.0,0.44
3463,89.0,0.43
3893,89.0,0.36
4007,89.0,0.34
4163,89.0,0.32
4572,89.0,0.28
4641,89.0,0.27
4704,89.0,0.26
4798,89.0,0.26
4886,89.0,0.25
5066,89.0,0.23
5377,89.0,0.21
5410,89.0,0.2
6142,89.0,0.16
6176,89.0,0.15
6187,89.0,0.15
6243,89.0,0.15
6887,89.0,0.12
6977,89.0,0.12
7751,89.0,0.09
8123,89.0,0.07
8314,89.0,0.07
8845,89.0,0.05
8923,89.0,0.05
9148,89.0,0.04
9294,89.0,0.04
9458,89.0,0.03
9653,89.0,0.03
9799,89.0,0.02
9829,89.0,0.02
9956,89.0,0.02
9986,89.0,0.02
10113,89.0,0.02
53,90.0,10.81
88,90.0,7.86
181,90.0,5.26
190,90.0,5.16
200,90.0,5.08
293,90.0,4.05
307,90.0,3.94
311,90.0,3.9
347,90.0,3.64
401,90.0,3.35
518,90.0,2.82
581,90.0,2.62
583,90.0,2.62
585,90.0,2.62
628,90.0,2.47
688,90.0,2.31
767,90.0,2.14
780,90.0,2.11
800,90.0,2.08
877,90.0,1.95
909,90.0,1.9
977,90.0,1.79
1048,90.0,1.68
1054,90.0,1.67
1090,90.0,1.63
1124,90.0,1.57
1152,90.0,1.54
1168,90.0,1.51
1321,90.0,1.34
1462,90.0,1.2
1606,90.0,1.08
1633,90.0,1.06
1701,90.0,1.02
1722,90.0,1.01
1838,90.0,0.93
1845,90.0,0.93
1885,90.0,0.91
1899,90.0,0.9
1956,90.0,0.88
2070,90.0,0.82
2294,90.0,0.72
2341,90.0,0.7
2357,90.0,0.7
2560,90.0,0.62
2613,90.0,0.61
2658,90.0,0.6
2664,90.0,0.6
2681,90.0,0.59
2700,90.0,0.58
2712,90.0,0.58
2739,90.0,0.58
2997,90.0,0.52
3017,90.0,0.52
3215,90.0,0.47
3472,90.0,0.43
3733,90.0,0.39
4351,90.0,0.3
4394,90.0,0.29
4507,90.0,0.28
4708,90.0,0.26
5068,90.0,0.23
5121,90.0,0.23
5432,90.0,0.2
5481,90.0,0.2
6310,90.0,0.15
6456,90.0,0.14
6915,90.0,0.12
7677,90.0,0.09
7832,90.0,0.08
7989,90.0,0.08
9276,90.0,0.04
9518,90.0,0.03
9546,90.0,0.03
9760,90.0,0.02
10133,90.0,0.01
10225,90.0,0.01
11,91.0,23.21
64,91.0,9.86
109,91.0,7.13
140,91.0,6.21
159,91.0,5.55
203,91.0,5.05
229,91.0,4.63
236,91.0,4.57
238,91.0,4.53
267,91.0,4.23
268,91.0,4.23
288,91.0,4.09
319,91.0,3.85
336,91.0,3.71
352,91.0,3.62
394,91.0,3.39
429,91.0,3.18
448,91.0,3.1
470,91.0,3.01
471,91.0,3.0
496,91.0,2.91
589,91.0,2.6
660,91.0,2.38
727,91.0,2.23
995,91.0,1.76
1022,91.0,1.72
1177,91.0,1.5
1179,91.0,1.49
1223,91.0,1.44
1251,91.0,1.41
1329,91.0,1.32
1339,91.0,1.31
1375,91.0,1.27
1424,91.0,1.23
1525,91.0,1.14
1610,91.0,1.08
1640,91.0,1.06
1668,91.0,1.04
1756,91.0,0.98
1923,91.0,0.89
2058,91.0,0.82
2185,91.0,0.76
2229,91.0,0.74
2301,91.0,0.72
2313,91.0,0.71
2529,91.0,0.63
2602,91.0,0.61
2730,91.0,0.58
2733,91.0,0.58
2763,91.0,0.57
2830,91.0,0.56
2945,91.0,0.53
2970,91.0,0.53
3051,91.0,0.51
3497,91.0,0.42
3920,91.0,0.36
4032,91.0,0.34
4080,91.0,0.33
4176,91.0,0.32
4584,91.0,0.28
5355,91.0,0.21
5857,91.0,0.17
6662,91.0,0.13
7874,91.0,0.08
7999,91.0,0.08
9328,91.0,0.03
9444,91.0,0.03
10046,91.0,0.02
10183,91.0,0.01
10231,91.0,0.01
65,92.0,9.72
84,92.0,8.05
111,92.0,7.07
118,92.0,6.74
130,92.0,6.41
136,92.0,6.31
148,92.0,5.95
161,92.0,5.49
196,92.0,5.12
205,92.0,5.02
220,92.0,4.8
303,92.0,3.97
379,92.0,3.48
568,92.0,2.67
623,92.0,2.48
627,92.0,2.47
728,92.0,2.22
737,92.0,2.2
739,92.0,2.2
825,92.0,2.06
848,92.0,2.01
903,92.0,1.92
1015,92.0,1.73
1050,92.0,1.68
1084,92.0,1.63
1098,92.0,1.62
1309,92.0,1.34
1323,92.0,1.33
1465,92.0,1.2
1520,92.0,1.15
1592,92.0,1.09
1663,92.0,1.05
1712,92.0,1.02
1730,92.0,1.0
1832,92.0,0.94
1884,92.0,0.91
1982,92.0,0.87
2307,92.0,0.71
2349,92.0,0.7
2449,92.0,0.66
2864,92.0,0.55
3409,92.0,0.44
3473,92.0,0.43
3712,92.0,0.39
3773,92.0,0.38
4184,92.0,0.32
4504,92.0,0.28
5246,92.0,0.22
5306,92.0,0.21
6620,92.0,0.13
7315,92.0,0.1
7529,92.0,0.09
8939,92.0,0.05
9100,92.0,0.04
39,93.0,12.84
67,93.0,9.49
117,93.0,6.75
138,93.0,6.29
166,93.0,5.47
171,93.0,5.38
211,93.0,4.93
218,93.0,4.84
260,93.0,4.32
290,93.0,4.07
306,93.0,3.95
390,93.0,3.41
447,93.0,3.1
462,93.0,3.04
466,93.0,3.02
478,93.0,2.99
490,93.0,2.94
498,93.0,2.9
562,93.0,2.68
875,93.0,1.95
890,93.0,1.93
1053,93.0,1.67
1066,93.0,1.66
1173,93.0,1.5
1196,93.0,1.48
1235,93.0,1.42
1327,93.0,1.32
1330,93.0,1.32
1371,93.0,1.27
1560,93.0,1.12
1692,93.0,1.03
1767,93.0,0.97
1957,93.0,0.88
2298,93.0,0.72
2312,93.0,0.71
2549,93.0,0.63
2574,93.0,0.62
2858,93.0,0.55
3629,93.0,0.4
4832,93.0,0.25
6463,93.0,0.14
6473,93.0,0.14
7602,93.0,0.09
8957,93.0,0.05
9835,93.0,0.02
10037,93.0,0.02
10164,93.0,0.01
36,94.0,13.47
44,94.0,12.12
55,94.0,10.6
70,94.0,9.31
120,94.0,6.68
142,94.0,6.09
146,94.0,6.03
147,94.0,5.99
175,94.0,5.3
183,94.0,5.23
224,94.0,4.73
246,94.0,4.45
251,94.0,4.38
280,94.0,4.16
313,94.0,3.88
341,94.0,3.67
452,94.0,3.08
479,94.0,2.99
746,94.0,2.19
939,94.0,1.86
967,94.0,1.81
1039,94.0,1.69
1060,94.0,1.67
1110,94.0,1.59
1216,94.0,1.45
1234,94.0,1.42
1342,94.0,1.31
1569,94.0,1.11
2182,94.0,0.76
2451,94.0,0.66
2850,94.0,0.55
3033,94.0,0.51
3698,94.0,0.39
4802,94.0,0.25
6026,94.0,0.16
7563,94.0,0.09
9174,94.0,0.04
17,95.0,20.81
24,95.0,16.15
28,95.0,14.98
78,95.0,8.49
107,95.0,7.15
125,95.0,6.49
135,95.0,6.32
149,95.0,5.87
150,95.0,5.82
283,95.0,4.14
553,95.0,2.7
808,95.0,2.08
1033,95.0,1.7
1484,95.0,1.18
2193,95.0,0.76
2202,95.0,0.75
52,96.0,10.95
75,96.0,8.79
106,96.0,7.16
121,96.0,6.66
144,96.0,6.05
164,96.0,5.48
233,96.0,4.6
284,96.0,4.12
350,96.0,3.62
450,96.0,3.1
516,96.0,2.83
665,96.0,2.37
964,96.0,1.82
1042,96.0,1.69
1112,96.0,1.59
1493,96.0,1.17
3587,96.0,0.41
6455,96.0,0.14
16,97.0,21.04
23,97.0,16.27
38,97.0,13.1
42,97.0,12.61
49,97.0,11.35
97,97.0,7.51
129,97.0,6.43
165,97.0,5.48
249,97.0,4.41
517,97.0,2.82
1589,97.0,1.09
51,98.0,11.01
57,98.0,10.5
227,98.0,4.68
4006,98.0,0.34
