"idgames","user_score","global_sales"
3233,8.5,0.47
3374,8.5,0.44
3384,8.5,0.44
3385,8.5,0.44
3430,8.5,0.43
3463,8.5,0.43
3473,8.5,0.43
3505,8.5,0.42
3533,8.5,0.42
3587,8.5,0.41
3598,8.5,0.41
3611,8.5,0.41
3625,8.5,0.4
3634,8.5,0.4
3643,8.5,0.4
3666,8.5,0.4
3680,8.5,0.4
3681,8.5,0.39
3771,8.5,0.38
3851,8.5,0.37
3873,8.5,0.37
3893,8.5,0.36
3903,8.5,0.36
3907,8.5,0.36
3908,8.5,0.36
3930,8.5,0.36
3994,8.5,0.35
3996,8.5,0.35
4007,8.5,0.34
4109,8.5,0.33
4142,8.5,0.32
4155,8.5,0.32
4199,8.5,0.32
4303,8.5,0.31
4333,8.5,0.3
4334,8.5,0.3
4414,8.5,0.29
4427,8.5,0.29
4450,8.5,0.29
4495,8.5,0.28
4507,8.5,0.28
4518,8.5,0.28
4575,8.5,0.28
4612,8.5,0.27
4638,8.5,0.27
4655,8.5,0.27
4705,8.5,0.26
4708,8.5,0.26
4780,8.5,0.26
4798,8.5,0.26
4809,8.5,0.25
4849,8.5,0.25
4870,8.5,0.25
4964,8.5,0.24
5120,8.5,0.23
5130,8.5,0.23
5160,8.5,0.22
5195,8.5,0.22
5203,8.5,0.22
5223,8.5,0.22
5283,8.5,0.21
5373,8.5,0.21
5383,8.5,0.21
5411,8.5,0.2
5416,8.5,0.2
5530,8.5,0.19
5591,8.5,0.19
5618,8.5,0.19
5627,8.5,0.19
5629,8.5,0.19
5656,8.5,0.19
5657,8.5,0.19
5685,8.5,0.19
5695,8.5,0.19
5717,8.5,0.18
5752,8.5,0.18
5902,8.5,0.17
5927,8.5,0.17
6018,8.5,0.17
6036,8.5,0.16
6126,8.5,0.16
6173,8.5,0.15
6176,8.5,0.15
6193,8.5,0.15
6224,8.5,0.15
6246,8.5,0.15
6276,8.5,0.15
6286,8.5,0.15
6321,8.5,0.15
6357,8.5,0.14
6395,8.5,0.14
6408,8.5,0.14
6469,8.5,0.14
6507,8.5,0.14
6548,8.5,0.14
6627,8.5,0.13
6673,8.5,0.13
6690,8.5,0.13
6726,8.5,0.13
7031,8.5,0.11
7062,8.5,0.11
7067,8.5,0.11
7101,8.5,0.11
7133,8.5,0.11
7251,8.5,0.11
7272,8.5,0.1
7289,8.5,0.1
7404,8.5,0.1
7477,8.5,0.1
7484,8.5,0.1
7535,8.5,0.09
7545,8.5,0.09
7558,8.5,0.09
7592,8.5,0.09
7657,8.5,0.09
7678,8.5,0.09
7691,8.5,0.09
7718,8.5,0.09
7719,8.5,0.09
8033,8.5,0.08
8035,8.5,0.08
8039,8.5,0.08
8074,8.5,0.07
8127,8.5,0.07
8208,8.5,0.07
8260,8.5,0.07
8319,8.5,0.07
8344,8.5,0.06
8374,8.5,0.06
8511,8.5,0.06
8523,8.5,0.06
8567,8.5,0.06
8676,8.5,0.05
8804,8.5,0.05
9015,8.5,0.04
9040,8.5,0.04
9120,8.5,0.04
9154,8.5,0.04
9165,8.5,0.04
9212,8.5,0.04
9276,8.5,0.04
9352,8.5,0.03
9535,8.5,0.03
9548,8.5,0.03
9589,8.5,0.03
9885,8.5,0.02
9886,8.5,0.02
10003,8.5,0.02
10081,8.5,0.02
10135,8.5,0.01
10207,8.5,0.01
10333,8.5,0.01
11,8.6,23.21
88,8.6,7.86
102,8.6,7.2
113,8.6,6.9
128,8.6,6.44
129,8.6,6.43
136,8.6,6.31
159,8.6,5.55
164,8.6,5.48
188,8.6,5.19
229,8.6,4.63
302,8.6,3.97
315,8.6,3.87
381,8.6,3.47
429,8.6,3.18
471,8.6,3.0
497,8.6,2.9
533,8.6,2.79
568,8.6,2.67
594,8.6,2.58
623,8.6,2.48
682,8.6,2.32
707,8.6,2.26
729,8.6,2.22
823,8.6,2.06
875,8.6,1.95
900,8.6,1.92
909,8.6,1.9
940,8.6,1.85
987,8.6,1.77
1034,8.6,1.7
1130,8.6,1.57
1153,8.6,1.54
1168,8.6,1.51
1172,8.6,1.51
1196,8.6,1.48
1208,8.6,1.46
1212,8.6,1.45
1223,8.6,1.44
1230,8.6,1.43
1255,8.6,1.4
1281,8.6,1.37
1314,8.6,1.34
1321,8.6,1.34
1343,8.6,1.3
1357,8.6,1.29
1385,8.6,1.27
1407,8.6,1.25
1411,8.6,1.25
1449,8.6,1.21
1457,8.6,1.21
1469,8.6,1.19
1473,8.6,1.19
1494,8.6,1.17
1543,8.6,1.13
1547,8.6,1.13
1553,8.6,1.12
1628,8.6,1.07
1693,8.6,1.03
1738,8.6,0.99
1791,8.6,0.96
1803,8.6,0.95
1805,8.6,0.95
1843,8.6,0.93
1846,8.6,0.93
1927,8.6,0.89
2111,8.6,0.79
2152,8.6,0.78
2157,8.6,0.77
2297,8.6,0.72
2344,8.6,0.7
2366,8.6,0.69
2395,8.6,0.68
2409,8.6,0.67
2465,8.6,0.65
2579,8.6,0.62
2580,8.6,0.62
2594,8.6,0.61
2613,8.6,0.61
2649,8.6,0.6
2651,8.6,0.6
2733,8.6,0.58
2785,8.6,0.57
2794,8.6,0.56
2798,8.6,0.56
2804,8.6,0.56
2892,8.6,0.54
2905,8.6,0.54
2907,8.6,0.54
2913,8.6,0.54
2914,8.6,0.54
2919,8.6,0.54
2970,8.6,0.53
3019,8.6,0.52
3051,8.6,0.51
3173,8.6,0.48
3346,8.6,0.45
3361,8.6,0.45
3388,8.6,0.44
3417,8.6,0.44
3422,8.6,0.43
3424,8.6,0.43
3447,8.6,0.43
3482,8.6,0.42
3559,8.6,0.41
3619,8.6,0.4
3626,8.6,0.4
3630,8.6,0.4
3639,8.6,0.4
3703,8.6,0.39
3807,8.6,0.38
3820,8.6,0.37
3886,8.6,0.36
3955,8.6,0.35
4018,8.6,0.34
4039,8.6,0.34
4069,8.6,0.33
4085,8.6,0.33
4100,8.6,0.33
4105,8.6,0.33
4204,8.6,0.32
4216,8.6,0.32
4274,8.6,0.31
4279,8.6,0.31
4357,8.6,0.3
4388,8.6,0.29
4470,8.6,0.29
4539,8.6,0.28
4618,8.6,0.27
4730,8.6,0.26
4766,8.6,0.26
4795,8.6,0.26
4804,8.6,0.25
4817,8.6,0.25
4864,8.6,0.25
4924,8.6,0.24
4930,8.6,0.24
4946,8.6,0.24
4950,8.6,0.24
4993,8.6,0.24
5088,8.6,0.23
5125,8.6,0.23
5281,8.6,0.21
5295,8.6,0.21
5326,8.6,0.21
5372,8.6,0.21
5406,8.6,0.2
5451,8.6,0.2
5513,8.6,0.2
5605,8.6,0.19
5611,8.6,0.19
5628,8.6,0.19
5632,8.6,0.19
5713,8.6,0.18
5771,8.6,0.18
5788,8.6,0.18
5926,8.6,0.17
6129,8.6,0.16
6217,8.6,0.15
6243,8.6,0.15
6285,8.6,0.15
6400,8.6,0.14
6508,8.6,0.14
6887,8.6,0.12
7132,8.6,0.11
7140,8.6,0.11
7297,8.6,0.1
7397,8.6,0.1
7533,8.6,0.09
7571,8.6,0.09
7584,8.6,0.09
7630,8.6,0.09
7638,8.6,0.09
7784,8.6,0.08
7880,8.6,0.08
7899,8.6,0.08
8027,8.6,0.08
8100,8.6,0.07
8123,8.6,0.07
8163,8.6,0.07
8251,8.6,0.07
8310,8.6,0.07
8365,8.6,0.06
8406,8.6,0.06
8474,8.6,0.06
8512,8.6,0.06
8563,8.6,0.06
8613,8.6,0.06
8776,8.6,0.05
8872,8.6,0.05
8979,8.6,0.05
9016,8.6,0.04
9081,8.6,0.04
9106,8.6,0.04
9143,8.6,0.04
9333,8.6,0.03
9414,8.6,0.03
9536,8.6,0.03
9546,8.6,0.03
9579,8.6,0.03
9581,8.6,0.03
9652,8.6,0.03
9653,8.6,0.03
9696,8.6,0.02
9721,8.6,0.02
9753,8.6,0.02
9760,8.6,0.02
9766,8.6,0.02
9772,8.6,0.02
9940,8.6,0.02
10310,8.6,0.01
24,8.7,16.15
43,8.7,12.13
52,8.7,10.95
73,8.7,9.16
84,8.7,8.05
144,8.7,6.05
147,8.7,5.99
163,8.7,5.48
220,8.7,4.8
224,8.7,4.73
251,8.7,4.38
272,8.7,4.21
310,8.7,3.9
311,8.7,3.9
312,8.7,3.89
347,8.7,3.64
353,8.7,3.61
379,8.7,3.48
411,8.7,3.28
424,8.7,3.21
496,8.7,2.91
508,8.7,2.86
566,8.7,2.67
589,8.7,2.6
598,8.7,2.57
660,8.7,2.38
696,8.7,2.28
787,8.7,2.1
845,8.7,2.02
867,8.7,1.96
1010,8.7,1.74
1028,8.7,1.71
1067,8.7,1.66
1086,8.7,1.63
1100,8.7,1.61
1101,8.7,1.61
1110,8.7,1.59
1124,8.7,1.57
1143,8.7,1.55
1234,8.7,1.42
1241,8.7,1.42
1256,8.7,1.4
1297,8.7,1.35
1376,8.7,1.27
1442,8.7,1.22
1486,8.7,1.17
1563,8.7,1.12
1570,8.7,1.11
1638,8.7,1.06
1673,8.7,1.04
1710,8.7,1.02
1713,8.7,1.02
1751,8.7,0.98
1776,8.7,0.97
1796,8.7,0.95
1842,8.7,0.93
1858,8.7,0.92
1885,8.7,0.91
2014,8.7,0.85
2076,8.7,0.81
2079,8.7,0.81
2082,8.7,0.81
2169,8.7,0.77
2182,8.7,0.76
2260,8.7,0.73
2265,8.7,0.73
2272,8.7,0.73
2356,8.7,0.7
2382,8.7,0.68
2399,8.7,0.68
2445,8.7,0.66
2449,8.7,0.66
2606,8.7,0.61
2626,8.7,0.61
2656,8.7,0.6
2696,8.7,0.59
2730,8.7,0.58
2732,8.7,0.58
2923,8.7,0.54
2969,8.7,0.53
3086,8.7,0.5
3098,8.7,0.5
3110,8.7,0.5
3142,8.7,0.49
3206,8.7,0.47
3255,8.7,0.47
3300,8.7,0.46
3310,8.7,0.45
3329,8.7,0.45
3377,8.7,0.44
3409,8.7,0.44
3412,8.7,0.44
3451,8.7,0.43
3452,8.7,0.43
3515,8.7,0.42
3521,8.7,0.42
3556,8.7,0.41
3567,8.7,0.41
3596,8.7,0.41
3712,8.7,0.39
3732,8.7,0.39
3750,8.7,0.38
3773,8.7,0.38
3776,8.7,0.38
3833,8.7,0.37
3856,8.7,0.37
3890,8.7,0.36
3910,8.7,0.36
3921,8.7,0.36
3937,8.7,0.35
3977,8.7,0.35
3983,8.7,0.35
4013,8.7,0.34
4052,8.7,0.34
4076,8.7,0.33
4124,8.7,0.33
4176,8.7,0.32
4223,8.7,0.32
4230,8.7,0.32
4249,8.7,0.31
4389,8.7,0.29
4464,8.7,0.29
4586,8.7,0.28
4599,8.7,0.27
4634,8.7,0.27
4750,8.7,0.26
4832,8.7,0.25
4845,8.7,0.25
4874,8.7,0.25
4923,8.7,0.24
5066,8.7,0.23
5299,8.7,0.21
5338,8.7,0.21
5353,8.7,0.21
5418,8.7,0.2
5754,8.7,0.18
5890,8.7,0.17
5914,8.7,0.17
5929,8.7,0.17
6024,8.7,0.16
6100,8.7,0.16
6227,8.7,0.15
6287,8.7,0.15
6314,8.7,0.15
6317,8.7,0.15
6428,8.7,0.14
6453,8.7,0.14
6593,8.7,0.13
6595,8.7,0.13
6608,8.7,0.13
6616,8.7,0.13
6628,8.7,0.13
6680,8.7,0.13
6885,8.7,0.12
6973,8.7,0.12
7041,8.7,0.11
7335,8.7,0.1
7502,8.7,0.09
7544,8.7,0.09
7563,8.7,0.09
7595,8.7,0.09
7619,8.7,0.09
7637,8.7,0.09
7680,8.7,0.09
7735,8.7,0.09
7793,8.7,0.08
7985,8.7,0.08
8229,8.7,0.07
8376,8.7,0.06
8418,8.7,0.06
8496,8.7,0.06
8826,8.7,0.05
8925,8.7,0.05
8943,8.7,0.05
9131,8.7,0.04
9318,8.7,0.03
9339,8.7,0.03
9408,8.7,0.03
9544,8.7,0.03
9611,8.7,0.03
9697,8.7,0.02
9732,8.7,0.02
9929,8.7,0.02
10031,8.7,0.02
10088,8.7,0.02
10094,8.7,0.02
10215,8.7,0.01
10319,8.7,0.01
121,8.8,6.66
125,8.8,6.49
132,8.8,6.4
152,8.8,5.78
181,8.8,5.26
186,8.8,5.21
308,8.8,3.94
336,8.8,3.71
383,8.8,3.46
492,8.8,2.92
621,8.8,2.49
668,8.8,2.37
728,8.8,2.22
825,8.8,2.06
827,8.8,2.05
853,8.8,2.0
856,8.8,1.99
877,8.8,1.95
952,8.8,1.83
1038,8.8,1.69
1060,8.8,1.67
1073,8.8,1.65
1087,8.8,1.63
1090,8.8,1.63
1091,8.8,1.62
1201,8.8,1.47
1264,8.8,1.39
1323,8.8,1.33
1408,8.8,1.25
1424,8.8,1.23
1487,8.8,1.17
1533,8.8,1.14
1536,8.8,1.14
1625,8.8,1.07
1646,8.8,1.06
1677,8.8,1.04
1688,8.8,1.03
1695,8.8,1.02
1844,8.8,0.93
1899,8.8,0.9
1961,8.8,0.87
1965,8.8,0.87
2017,8.8,0.84
2039,8.8,0.83
2048,8.8,0.83
2071,8.8,0.82
2080,8.8,0.81
2190,8.8,0.76
2193,8.8,0.76
2227,8.8,0.74
2319,8.8,0.71
2357,8.8,0.7
2387,8.8,0.68
2391,8.8,0.68
2405,8.8,0.67
2406,8.8,0.67
2422,8.8,0.66
2482,8.8,0.65
2531,8.8,0.63
2595,8.8,0.61
2639,8.8,0.6
2722,8.8,0.58
2744,8.8,0.57
2890,8.8,0.54
2931,8.8,0.53
2936,8.8,0.53
3023,8.8,0.52
3048,8.8,0.51
3215,8.8,0.47
3223,8.8,0.47
3275,8.8,0.46
3298,8.8,0.46
3435,8.8,0.43
3453,8.8,0.43
3459,8.8,0.43
3523,8.8,0.42
3546,8.8,0.42
3594,8.8,0.41
3618,8.8,0.4
3640,8.8,0.4
3676,8.8,0.4
3690,8.8,0.39
3698,8.8,0.39
3723,8.8,0.39
3777,8.8,0.38
3790,8.8,0.38
3881,8.8,0.36
3894,8.8,0.36
3950,8.8,0.35
4006,8.8,0.34
4022,8.8,0.34
4114,8.8,0.33
4175,8.8,0.32
4217,8.8,0.32
4240,8.8,0.32
4271,8.8,0.31
4394,8.8,0.29
4417,8.8,0.29
4435,8.8,0.29
4469,8.8,0.29
4494,8.8,0.28
4641,8.8,0.27
4715,8.8,0.26
4801,8.8,0.25
4926,8.8,0.24
4937,8.8,0.24
5055,8.8,0.23
5081,8.8,0.23
5164,8.8,0.22
5171,8.8,0.22
5197,8.8,0.22
5242,8.8,0.22
5306,8.8,0.21
5473,8.8,0.2
5481,8.8,0.2
5485,8.8,0.2
5487,8.8,0.2
5515,8.8,0.2
5538,8.8,0.19
5609,8.8,0.19
5640,8.8,0.19
5733,8.8,0.18
5889,8.8,0.17
5892,8.8,0.17
5948,8.8,0.17
5949,8.8,0.17
6075,8.8,0.16
6239,8.8,0.15
6309,8.8,0.15
6431,8.8,0.14
6531,8.8,0.14
6585,8.8,0.13
6622,8.8,0.13
6652,8.8,0.13
6729,8.8,0.13
6748,8.8,0.13
6838,8.8,0.12
6851,8.8,0.12
7078,8.8,0.11
7155,8.8,0.11
7158,8.8,0.11
7170,8.8,0.11
7242,8.8,0.11
7333,8.8,0.1
7388,8.8,0.1
7591,8.8,0.09
7606,8.8,0.09
7815,8.8,0.08
7882,8.8,0.08
8072,8.8,0.07
8075,8.8,0.07
8161,8.8,0.07
8270,8.8,0.07
8276,8.8,0.07
8298,8.8,0.07
8304,8.8,0.07
8331,8.8,0.07
8441,8.8,0.06
8490,8.8,0.06
8655,8.8,0.05
8659,8.8,0.05
8714,8.8,0.05
8817,8.8,0.05
8881,8.8,0.05
8957,8.8,0.05
9041,8.8,0.04
9052,8.8,0.04
9061,8.8,0.04
9174,8.8,0.04
9187,8.8,0.04
9216,8.8,0.04
9235,8.8,0.04
9323,8.8,0.03
9342,8.8,0.03
9438,8.8,0.03
9448,8.8,0.03
9597,8.8,0.03
9795,8.8,0.02
9907,8.8,0.02
9925,8.8,0.02
10019,8.8,0.02
10139,8.8,0.01
10140,8.8,0.01
10150,8.8,0.01
10183,8.8,0.01
10341,8.8,0.01
39,8.9,12.84
49,8.9,11.35
109,8.9,7.13
153,8.9,5.74
155,8.9,5.64
175,8.9,5.3
233,8.9,4.6
246,8.9,4.45
250,8.9,4.39
267,8.9,4.23
290,8.9,4.07
350,8.9,3.62
391,8.9,3.41
435,8.9,3.15
448,8.9,3.1
450,8.9,3.1
500,8.9,2.89
516,8.9,2.83
705,8.9,2.27
706,8.9,2.26
753,8.9,2.18
786,8.9,2.1
817,8.9,2.06
836,8.9,2.04
878,8.9,1.94
886,8.9,1.94
963,8.9,1.82
964,8.9,1.82
977,8.9,1.79
998,8.9,1.76
1015,8.9,1.73
1026,8.9,1.71
1055,8.9,1.67
1081,8.9,1.64
1162,8.9,1.52
1175,8.9,1.5
1239,8.9,1.42
1285,8.9,1.36
1290,8.9,1.36
1301,8.9,1.35
1309,8.9,1.34
1370,8.9,1.28
1378,8.9,1.27
1397,8.9,1.25
1412,8.9,1.24
1501,8.9,1.16
1587,8.9,1.09
1601,8.9,1.08
1666,8.9,1.04
1672,8.9,1.04
1730,8.9,1.0
1767,8.9,0.97
1833,8.9,0.94
1883,8.9,0.91
1884,8.9,0.91
2001,8.9,0.85
2022,8.9,0.84
2070,8.9,0.82
2103,8.9,0.8
2115,8.9,0.79
2148,8.9,0.78
2199,8.9,0.75
2256,8.9,0.73
2283,8.9,0.72
2400,8.9,0.68
2412,8.9,0.67
2471,8.9,0.65
2510,8.9,0.64
2612,8.9,0.61
2624,8.9,0.61
2658,8.9,0.6
2774,8.9,0.57
2791,8.9,0.56
2803,8.9,0.56
2859,8.9,0.55
2904,8.9,0.54
2920,8.9,0.54
2995,8.9,0.52
3107,8.9,0.5
3109,8.9,0.5
3242,8.9,0.47
3261,8.9,0.46
3318,8.9,0.45
3487,8.9,0.42
3551,8.9,0.42
3554,8.9,0.41
3677,8.9,0.4
3788,8.9,0.38
3920,8.9,0.36
3936,8.9,0.35
3988,8.9,0.35
3992,8.9,0.35
4113,8.9,0.33
4163,8.9,0.32
4251,8.9,0.31
4301,8.9,0.31
4320,8.9,0.3
4344,8.9,0.3
4359,8.9,0.3
4473,8.9,0.29
4542,8.9,0.28
4676,8.9,0.27
4719,8.9,0.26
4747,8.9,0.26
4944,8.9,0.24
5298,8.9,0.21
5344,8.9,0.21
5423,8.9,0.2
5536,8.9,0.19
5565,8.9,0.19
5585,8.9,0.19
5698,8.9,0.19
5708,8.9,0.18
5714,8.9,0.18
5738,8.9,0.18
5819,8.9,0.18
5985,8.9,0.17
6042,8.9,0.16
6066,8.9,0.16
6202,8.9,0.15
6258,8.9,0.15
6369,8.9,0.14
6449,8.9,0.14
6460,8.9,0.14
6996,8.9,0.11
7008,8.9,0.11
7050,8.9,0.11
7084,8.9,0.11
7104,8.9,0.11
7108,8.9,0.11
7130,8.9,0.11
7341,8.9,0.1
7491,8.9,0.1
7723,8.9,0.09
7751,8.9,0.09
7770,8.9,0.08
7790,8.9,0.08
7864,8.9,0.08
8053,8.9,0.08
8139,8.9,0.07
8171,8.9,0.07
8218,8.9,0.07
8268,8.9,0.07
8548,8.9,0.06
8833,8.9,0.05
9011,8.9,0.04
9065,8.9,0.04
9211,8.9,0.04
9292,8.9,0.04
9508,8.9,0.03
9858,8.9,0.02
10037,8.9,0.02
10046,8.9,0.02
17,9.0,20.81
67,9.0,9.49
107,9.0,7.15
131,9.0,6.41
135,9.0,6.32
203,9.0,5.05
221,9.0,4.79
258,9.0,4.33
260,9.0,4.32
358,9.0,3.59
438,9.0,3.13
444,9.0,3.11
487,9.0,2.94
498,9.0,2.9
559,9.0,2.69
656,9.0,2.4
677,9.0,2.34
710,9.0,2.25
775,9.0,2.13
793,9.0,2.09
833,9.0,2.04
969,9.0,1.81
994,9.0,1.76
1063,9.0,1.67
1137,9.0,1.56
1150,9.0,1.54
1194,9.0,1.48
1238,9.0,1.42
1415,9.0,1.24
1451,9.0,1.21
1452,9.0,1.21
1521,9.0,1.15
1531,9.0,1.14
1569,9.0,1.11
1656,9.0,1.05
1668,9.0,1.04
1707,9.0,1.02
1783,9.0,0.97
1976,9.0,0.87
2034,9.0,0.84
2058,9.0,0.82
2066,9.0,0.82
2178,9.0,0.76
2218,9.0,0.75
2267,9.0,0.73
2312,9.0,0.71
2349,9.0,0.7
2383,9.0,0.68
2411,9.0,0.67
2450,9.0,0.66
2468,9.0,0.65
2691,9.0,0.59
2736,9.0,0.58
2957,9.0,0.53
2991,9.0,0.52
3111,9.0,0.5
3222,9.0,0.47
3238,9.0,0.47
3257,9.0,0.47
3407,9.0,0.44
3629,9.0,0.4
3652,9.0,0.4
3733,9.0,0.39
3787,9.0,0.38
3872,9.0,0.37
4101,9.0,0.33
4103,9.0,0.33
4290,9.0,0.31
4384,9.0,0.29
4407,9.0,0.29
4408,9.0,0.29
4480,9.0,0.29
4501,9.0,0.28
4615,9.0,0.27
4663,9.0,0.27
4744,9.0,0.26
4775,9.0,0.26
5113,9.0,0.23
5169,9.0,0.22
5185,9.0,0.22
5218,9.0,0.22
5455,9.0,0.2
5457,9.0,0.2
5594,9.0,0.19
5597,9.0,0.19
5678,9.0,0.19
5825,9.0,0.18
6034,9.0,0.16
6077,9.0,0.16
6463,9.0,0.14
6603,9.0,0.13
6916,9.0,0.12
6995,9.0,0.11
7070,9.0,0.11
7203,9.0,0.11
7243,9.0,0.11
7302,9.0,0.1
7478,9.0,0.1
7529,9.0,0.09
7587,9.0,0.09
7604,9.0,0.09
7756,9.0,0.09
7905,9.0,0.08
7939,9.0,0.08
8058,9.0,0.07
8140,9.0,0.07
8190,9.0,0.07
8215,9.0,0.07
8279,9.0,0.07
8578,9.0,0.06
8821,9.0,0.05
8854,9.0,0.05
8887,9.0,0.05
9148,9.0,0.04
9306,9.0,0.03
9335,9.0,0.03
9598,9.0,0.03
9602,9.0,0.03
9762,9.0,0.02
9835,9.0,0.02
97,9.1,7.51
106,9.1,7.16
110,9.1,7.09
111,9.1,7.07
149,9.1,5.87
253,9.1,4.37
284,9.1,4.12
319,9.1,3.85
434,9.1,3.17
478,9.1,2.99
553,9.1,2.7
562,9.1,2.68
665,9.1,2.37
685,9.1,2.31
848,9.1,2.01
928,9.1,1.87
1003,9.1,1.75
1027,9.1,1.71
1050,9.1,1.68
1053,9.1,1.67
1084,9.1,1.63
1173,9.1,1.5
1380,9.1,1.27
1431,9.1,1.23
1462,9.1,1.2
1525,9.1,1.14
1532,9.1,1.14
1643,9.1,1.06
1740,9.1,0.99
1782,9.1,0.97
1784,9.1,0.96
1831,9.1,0.94
1928,9.1,0.89
1996,9.1,0.86
2481,9.1,0.65
2765,9.1,0.57
2817,9.1,0.56
2844,9.1,0.55
2927,9.1,0.53
2988,9.1,0.52
3096,9.1,0.5
3202,9.1,0.48
3260,9.1,0.46
3304,9.1,0.46
3351,9.1,0.45
3948,9.1,0.35
3951,9.1,0.35
3987,9.1,0.35
4003,9.1,0.34
4016,9.1,0.34
4080,9.1,0.33
4584,9.1,0.28
4625,9.1,0.27
4768,9.1,0.26
4942,9.1,0.24
4970,9.1,0.24
5005,9.1,0.24
5046,9.1,0.23
5047,9.1,0.23
5056,9.1,0.23
5410,9.1,0.2
5669,9.1,0.19
5777,9.1,0.18
5826,9.1,0.18
5883,9.1,0.17
5950,9.1,0.17
6303,9.1,0.15
6412,9.1,0.14
6448,9.1,0.14
6523,9.1,0.14
6529,9.1,0.14
6620,9.1,0.13
6761,9.1,0.13
6985,9.1,0.12
7028,9.1,0.11
7168,9.1,0.11
7213,9.1,0.11
7315,9.1,0.1
7448,9.1,0.1
7692,9.1,0.09
7914,9.1,0.08
7922,9.1,0.08
8595,9.1,0.06
8656,9.1,0.05
8828,9.1,0.05
8909,9.1,0.05
9004,9.1,0.04
9476,9.1,0.03
9761,9.1,0.02
9829,9.1,0.02
65,9.2,9.72
151,9.2,5.82
205,9.2,5.02
303,9.2,3.97
415,9.2,3.26
474,9.2,3.0
746,9.2,2.19
822,9.2,2.06
902,9.2,1.92
1068,9.2,1.66
1106,9.2,1.6
1112,9.2,1.59
1339,9.2,1.31
1560,9.2,1.12
1769,9.2,0.97
1865,9.2,0.92
2565,9.2,0.62
2575,9.2,0.62
2870,9.2,0.55
2908,9.2,0.54
3543,9.2,0.42
4973,9.2,0.24
5146,9.2,0.23
5162,9.2,0.22
5429,9.2,0.2
5529,9.2,0.19
5809,9.2,0.18
5939,9.2,0.17
6072,9.2,0.16
6649,9.2,0.13
6758,9.2,0.13
7305,9.2,0.1
7418,9.2,0.1
7430,9.2,0.1
7675,9.2,0.09
7783,9.2,0.08
7853,9.2,0.08
8007,9.2,0.08
9147,9.2,0.04
9328,9.2,0.03
9700,9.2,0.02
9799,9.2,0.02
10249,9.2,0.01
268,9.3,4.23
517,9.3,2.82
784,9.3,2.11
995,9.3,1.76
1293,9.3,1.35
1732,9.3,1.0
2298,9.3,0.72
2549,9.3,0.63
2602,9.3,0.61
2850,9.3,0.55
2933,9.3,0.53
3397,9.3,0.44
3906,9.3,0.36
3995,9.3,0.35
4170,9.3,0.32
4241,9.3,0.32
6183,9.3,0.15
6455,9.3,0.14
7288,9.3,0.1
7298,9.3,0.1
7576,9.3,0.09
7583,9.3,0.09
7704,9.3,0.09
7858,9.3,0.08
7875,9.3,0.08
8288,9.3,0.07
8971,9.3,0.05
9471,9.3,0.03
9599,9.3,0.03
9616,9.3,0.03
10225,9.3,0.01
146,9.4,6.03
712,9.4,2.25
1042,9.4,1.69
1371,9.4,1.27
1482,9.4,1.18
2478,9.4,0.65
6298,9.4,0.15
6713,9.4,0.13
7602,9.4,0.09
8883,9.4,0.05
10178,9.4,0.01
1439,9.5,1.22
4373,9.5,0.3
7066,9.5,0.11
7669,9.5,0.09
10301,9.5,0.01
10324,9.5,0.01
2693,9.6,0.59
6344,9.6,0.15
9415,9.7,0.03
